Fz,Cz,Pz,Oz,F3,F4,C3,C4
2.378045185420050167e+00,2.636526460664816440e+00,2.318183189946389611e+00,2.130060361894570597e+00,3.462654260522403771e+00,2.904286327930747369e+00,2.741554568455674357e+00,2.563521678032940621e+00
2.048810768394324189e+00,1.233630168709517250e+00,1.835870152137305311e+00,9.385164090656384905e-01,1.808130591382704822e+00,1.582274042449419493e+00,2.248338637677339769e+00,2.182587912650608253e+00
3.241873073366278835e+00,2.394543482252405653e+00,3.477794988747814120e+00,2.983171411792685301e+00,3.186230112729314001e+00,2.997743511125725568e+00,4.021601325158499662e+00,2.792302311253600067e+00
3.991092464441329479e+00,3.449302039339278370e+00,4.105445097340386873e+00,3.275598622305885055e+00,4.006625333679813217e+00,4.254565782348432634e+00,3.422626013467321648e+00,4.086660464966593409e+00
1.650265027676334206e+00,8.320364098311952006e-01,1.708501643429815475e+00,8.643471002448324114e-01,9.588927002157391355e-01,8.660160647268286827e-01,1.514294235049246096e+00,1.143603023679718556e+00
-5.760760109244335014e-01,-1.273364262581244244e+00,-5.174647567231825951e-01,-1.207906432434180610e+00,-1.144105442608840395e+00,-9.243890498381152065e-01,-3.906379483612806847e-01,-7.820938150429788127e-01
-2.228110582182547539e-01,-1.681623973673813666e+00,-3.655873121726092578e-01,-8.943143610635646557e-01,-6.448253186060962650e-01,-1.274115256238792959e+00,-1.198410945665713934e+00,-6.698406124305931186e-01
-4.737563056280357787e-01,-1.292194229075620093e+00,-2.229057020613991469e-01,-1.306473861788826074e+00,-1.435262441514874476e+00,-5.498524062938596746e-01,-5.263259545340378542e-01,-1.430259743505676528e+00
-3.232036428679043727e+00,-3.522125275997553207e+00,-2.706322074815393108e+00,-3.441048155686544430e+00,-3.214065364788914358e+00,-3.227009927072145068e+00,-2.925358337161557909e+00,-3.875672105891788011e+00
-6.722036218107348304e+00,-6.503344093772803092e+00,-5.782207599725402325e+00,-5.847308060803209528e+00,-6.274061768813790962e+00,-6.252282840996143953e+00,-6.419483791239072978e+00,-7.185653556422170851e+00
-7.170448692055321871e+00,-6.570560227303768208e+00,-6.463150646230801932e+00,-6.678863951241561736e+00,-7.031261969497340836e+00,-6.752171523950705634e+00,-6.466377409098350348e+00,-7.395329594755503777e+00
-5.139650010907889310e+00,-5.272184883526686683e+00,-4.869523632789950263e+00,-4.283114638430948418e+00,-5.085945257099443673e+00,-4.918829649623388534e+00,-4.380869762294907765e+00,-5.022473252869134264e+00
-4.853281117220080709e+00,-4.359853477992547077e+00,-4.496004185317208801e+00,-4.474153747374712609e+00,-4.604563200776144782e+00,-4.211987364254309973e+00,-4.147348663297271365e+00,-4.975700636592093495e+00
-5.188837259866502905e+00,-5.679933826887802795e+00,-5.393164728628071281e+00,-5.066550456537470382e+00,-5.885393437554010454e+00,-4.860973826516426399e+00,-5.639493619516747103e+00,-5.619683296633462888e+00
-4.150474636362233127e+00,-3.697856069653743916e+00,-4.254806667581404689e+00,-3.450901089336709582e+00,-3.879816776854618787e+00,-3.786023302587795847e+00,-4.278907585182166073e+00,-3.768886527140565601e+00
-4.653954841454865932e-02,-3.910040668716540518e-02,-1.214455045650000009e-01,1.819090640920834612e-01,-4.197714412004811546e-01,-4.409464957035091892e-01,-5.842369190691800718e-01,-4.769849005744988268e-01
1.770893245080671585e+00,1.818522538364432783e+00,2.117536253247878975e+00,2.392829704996391804e+00,1.971848149742490008e+00,2.109703195571045242e+00,2.214152730816946413e+00,2.884753794662294979e+00
1.072470177232897504e+00,1.669312190628553738e+00,1.647505496370515132e+00,1.220368162444304572e+00,1.451790821213546412e+00,2.195676980995671101e+00,1.000998473747463535e+00,2.037751333171351487e+00
1.108018714115552639e+00,1.900251931973622188e+00,1.706449008235532361e+00,1.869827404583217723e+00,1.829456792895537642e+00,1.471995276312989320e+00,1.315395194629489950e+00,2.381106983758451978e+00
3.079993515416310501e+00,3.963557089069760675e+00,2.774402909587342148e+00,3.247579557725545740e+00,4.032869518579292212e+00,3.840212679587101885e+00,3.357187746962479125e+00,4.384586432870135830e+00
4.694074263501906152e+00,4.606013183339458195e+00,3.777625213008001026e+00,4.462279341328199145e+00,4.435921521556299929e+00,4.043492831316914504e+00,3.989109479850843076e+00,5.409482943222428730e+00
1.418506387428791315e+00,2.829904893066889748e+00,1.387024249674523535e+00,2.223084414454170599e+00,1.750379057803256977e+00,1.991103247705497736e+00,1.897917702089949366e+00,2.582632874720289795e+00
-6.992945338513740783e-01,1.471175610412989720e-01,-1.242861452270550338e+00,-1.791150787543958345e-01,-7.994848445992646102e-01,-3.042820200184487289e-01,2.634415604333062433e-02,-6.660512901873925085e-01
-1.122996852660555600e+00,-8.907325988748758527e-02,-1.275772376134103103e+00,-2.080460633294006767e-02,-2.743038701682539715e-01,-1.867467695145925699e-01,-6.422007664674997951e-01,2.909106944773386799e-02
2.816108088255876996e-01,1.048677016863972966e+00,-6.270067274558082104e-01,5.148263477728007853e-01,9.700819488090619558e-01,3.450551152381944320e-01,1.255496951544955164e-01,8.422100460951982281e-01
-1.269070258845910182e+00,-7.048265208606085963e-02,-1.486528031670859562e+00,-1.068939760256583327e+00,-9.233335687799613112e-01,-1.096722025720800131e+00,-8.536184149247378894e-01,-1.021130567317911186e+00
-3.491640064040111735e+00,-2.272649400193322844e+00,-3.745961660297337570e+00,-2.583437650765176841e+00,-3.311704418744845224e+00,-2.723530516553972713e+00,-3.206384722423728739e+00,-2.850391071056414649e+00
-2.856629333621282463e+00,-2.823364405413399503e+00,-2.827742968610066132e+00,-2.364722431818673254e+00,-2.474830403290149583e+00,-2.213568918914925465e+00,-2.328430313339361124e+00,-2.539733920408771883e+00
-8.225468471703766271e-01,-7.271902404343124626e-01,-8.113085669259477717e-01,-5.491995388567444403e-02,-6.735209436740752231e-01,-6.736418987180836648e-02,-5.823028566406630580e-01,-7.623113239102334848e-01
-4.327934884790388681e-01,-1.461927470695858489e-01,-7.829343650093795182e-01,-5.370737146619503077e-01,-7.670618250798935112e-01,-7.438624461846865543e-02,-7.278642367786737344e-01,-2.501020410650053871e-01
-2.774534454540568795e+00,-3.146585420255142207e+00,-2.397448041542948882e+00,-3.154711154555291053e+00,-3.111029815495266693e+00,-2.759454155248914464e+00,-3.318298220574815716e+00,-2.844438850976303890e+00
-3.651341033464923225e+00,-3.984915944624564332e+00,-3.017830929487113956e+00,-3.162678832648169625e+00,-3.125216784237597079e+00,-3.593876965933359369e+00,-3.941613336768423181e+00,-3.591071234824289693e+00
-2.323433104494428303e+00,-2.446437797002234404e+00,-1.505012838627389993e+00,-2.226927873593350427e+00,-3.020685030113381409e+00,-1.746408264575907365e+00,-2.656454463355256035e+00,-2.402971272051708684e+00
-1.947407803684213068e+00,-2.239722679982528941e+00,-1.054363028834802041e+00,-2.026867556514815760e+00,-2.108804971406893713e+00,-1.943473924822236132e+00,-2.017134940728375625e+00,-2.076050841081981790e+00
-4.001760187836254090e+00,-4.846279055256441204e+00,-4.091563919388469195e+00,-4.729845694432147418e+00,-4.971071904162721822e+00,-4.850203876142793469e+00,-4.965867413808540576e+00,-5.037820155995450300e+00
-5.796891229018108049e+00,-6.343623937283815017e+00,-5.405681211711981682e+00,-5.350980420953749928e+00,-6.313369430588857689e+00,-6.161054728749788545e+00,-5.498294763038503952e+00,-6.448211380031985129e+00
-4.064834366429002088e+00,-4.510809464559160986e+00,-4.085992099907097774e+00,-4.272376767943787179e+00,-3.842233299388729151e+00,-3.845833366972157386e+00,-4.011110900630580289e+00,-4.836645766458644857e+00
-1.734969239047863265e+00,-2.318003151748868618e+00,-1.987231813790983459e+00,-1.946498050184794604e+00,-2.322049363738278416e+00,-1.847632824489113146e+00,-1.868527443672697075e+00,-2.375113219138286880e+00
-1.260943151235138338e+00,-2.239444390874289592e+00,-1.022826545980284330e+00,-1.759462778714615983e+00,-2.104955673290660467e+00,-1.701895169159232335e+00,-1.890871247770950392e+00,-1.930170811118722130e+00
-1.142503444324159068e+00,-9.159970011349902741e-01,-1.408114119595119229e+00,-1.848086769764929693e+00,-1.453440157552965850e+00,-1.044910343612272863e+00,-1.040788119959759728e+00,-1.659416607365919560e+00
2.071435645517352153e+00,1.807389288890984602e+00,1.873398913274054500e+00,1.776579660922816162e+00,2.157801624952882413e+00,2.118553357179565833e+00,1.885606222457974379e+00,1.812519167398420450e+00
6.712539855967851743e+00,6.091835364470459702e+00,6.274574885077730535e+00,6.146126359654277671e+00,6.135127112039897135e+00,6.331189617262247715e+00,5.967512461018450232e+00,6.045315497892677747e+00
7.874277977623381553e+00,6.994100464455009991e+00,7.544067835216449858e+00,6.721833936088124517e+00,7.212301244143544565e+00,6.604831767146558619e+00,7.947644034891698794e+00,6.892227123135803879e+00
7.707158333322650101e+00,6.581564547646265417e+00,6.733225738624455836e+00,6.402739050918302866e+00,6.980732230449418374e+00,6.704592915999653790e+00,7.185265550480869123e+00,6.622305171146762426e+00
8.297307850495450054e+00,7.468875338665777797e+00,7.857543465262854632e+00,6.459491700359111022e+00,8.677663116130069909e+00,7.845988263242261951e+00,8.020793792848508019e+00,7.892411647202957070e+00
9.796629520642788691e+00,8.909299733895586826e+00,1.020869948203127464e+01,9.287261527306766240e+00,1.029251859282890713e+01,9.182378326317365946e+00,1.024989151800197362e+01,9.721751028726206556e+00
9.064863776261706363e+00,8.738975418929106453e+00,8.899698246559804460e+00,8.679701463633257674e+00,9.765298100797501490e+00,8.888457159820088549e+00,9.435821829327572630e+00,8.984775482419459891e+00
6.689657432155606820e+00,5.477810613742466472e+00,5.452913647597310565e+00,5.449348504715113783e+00,6.306848755981842025e+00,5.710546254592089532e+00,6.337977256296995598e+00,5.504112044010015303e+00
4.683260592334642425e+00,3.455028353316506706e+00,4.153903550757208407e+00,4.195028525223993832e+00,4.177801087350676568e+00,4.094038310823344240e+00,4.012016351240292877e+00,3.666723811245752085e+00
4.465329674399533211e+00,4.226330943546989793e+00,4.414850921621858326e+00,4.297005477109744120e+00,5.229072961541119113e+00,5.047931934888585381e+00,5.271243583837613045e+00,4.372533339132796293e+00
3.903881012091600766e+00,4.534006291202890893e+00,3.634840622949679023e+00,3.956153502592302473e+00,4.143344008427984448e+00,4.731857634209405639e+00,3.985022473329868475e+00,3.949013062859996648e+00
1.642143725646690200e+00,1.306695903858212437e+00,5.931970950080118765e-01,1.131618367280189830e+00,1.205011112526415795e+00,1.072785359377001591e+00,1.787034236827679923e+00,9.344107994354231561e-01
-1.154862327822936852e+00,-3.649057308952697865e-01,-1.115203545230956994e+00,-1.361421359534060072e+00,-4.223718894426981563e-01,-5.939504037539969916e-01,-8.135098959293628473e-01,-8.144429261111030272e-01
-2.684181056868319426e-01,1.232947730701813155e-01,-1.641133105486687616e-02,-3.395959320231701217e-01,-2.167081076602976331e-01,1.676393556426129250e-01,2.421291346964063729e-01,-1.301500922725959408e-01
1.015746661616604873e+00,9.868425073061720676e-01,1.241518165264534179e+00,1.074704643840603602e+00,5.727963962171035428e-01,8.682053103564958407e-01,9.771162908458633778e-01,1.165292566128226293e+00
-1.322091974831796968e+00,-1.590295852760781559e+00,-1.378821792306875516e+00,-1.877761423780793137e+00,-1.334948071179373974e+00,-1.197377734877105970e+00,-9.761738121975628291e-01,-1.220814661481937957e+00
-4.020373768448371798e+00,-3.979334301130554419e+00,-3.846352173597674007e+00,-4.239291353605044499e+00,-4.199720534316807807e+00,-4.033958062074492368e+00,-4.411095575781932787e+00,-3.760941708485101564e+00
-4.568218307941735112e+00,-4.366324365614186576e+00,-4.064618450072046585e+00,-4.514794598483891974e+00,-4.647918722207599274e+00,-4.053304708038509396e+00,-4.327433380780837169e+00,-4.388526877647237256e+00
-4.064888511459994191e+00,-4.302957674372120955e+00,-4.585505666523869372e+00,-3.347506824147989501e+00,-3.748149669384032379e+00,-3.756788905194976547e+00,-3.703138766679519023e+00,-4.491303886959233438e+00
-5.772134494092015622e+00,-5.853134106551634019e+00,-5.560879542525389851e+00,-5.464316655789219546e+00,-6.284400644227940980e+00,-6.280737972570143768e+00,-6.300681204933946233e+00,-6.092962218992236778e+00
-9.448136063964804876e+00,-8.982521874410942075e+00,-9.496231500871198605e+00,-8.940765307526973515e+00,-1.034338810451151680e+01,-8.846209527948843743e+00,-9.422730447251652208e+00,-9.674823819644789324e+00
-9.970788592175942711e+00,-9.869678020710436428e+00,-9.740288118699226061e+00,-8.907586178317616898e+00,-1.017219587305884865e+01,-9.372642070970300665e+00,-1.021449561532596562e+01,-9.971946492939313345e+00
-8.857389149638265735e+00,-8.019772062758262265e+00,-7.875030485993640639e+00,-7.506477062321093463e+00,-8.281898960843916413e+00,-7.543091520377642745e+00,-8.195203496978601621e+00,-8.177447110451982581e+00
-7.261047056302850855e+00,-6.992590050371524590e+00,-6.678601773118251650e+00,-5.981466264088546758e+00,-7.227406677408474422e+00,-6.289146229682437195e+00,-6.565452362568579225e+00,-6.770551910611025015e+00
-7.998620127172697991e+00,-7.114872042314189571e+00,-7.405848244961543259e+00,-7.276635758073080495e+00,-7.610674730485399664e+00,-7.127870388768796417e+00,-7.892409416549095447e+00,-7.709006217368955305e+00
-6.746297161077044358e+00,-5.727704687512312987e+00,-6.999491708961759429e+00,-5.340575866877350641e+00,-6.276287333030269089e+00,-5.872087326413912400e+00,-6.545761508794717187e+00,-5.859035888543614234e+00
-2.458159524846227129e+00,-1.955893716672819860e+00,-2.422015908861572253e+00,-1.799263895987958994e+00,-2.049431037125956312e+00,-1.854470050281069371e+00,-1.643685287396513539e+00,-1.434734404229135452e+00
1.108081162523057106e+00,1.608462466715624872e+00,1.172531724421098875e+00,1.211880799356449323e+00,1.598235148808327510e+00,7.611971272854177739e-01,1.414830272207316497e+00,2.126053523404554557e+00
1.927514436454059066e+00,2.146752613118223074e+00,1.439181414176419205e+00,1.726554305600988437e+00,1.738310687923855236e+00,1.669846664565332039e+00,2.273825799922476243e+00,2.105715898288725629e+00
1.422799265606738750e+00,2.289759246824628391e+00,1.744442800557085116e+00,1.928472377868989840e+00,1.823504135386492475e+00,1.593975253707525352e+00,1.660139776594422578e+00,2.519298557476894462e+00
4.038432316374260367e+00,4.774109762078451169e+00,3.999533667947707372e+00,3.860982791531010427e+00,5.257062282010685372e+00,3.637478033921178078e+00,4.058069211258533038e+00,4.759699012016095132e+00
5.699637883090049151e+00,6.531549100821532505e+00,5.733741262760108093e+00,6.010456985822436593e+00,5.975509978018986423e+00,6.281169514515953622e+00,5.676764889682758941e+00,6.936079210058545108e+00
4.377185636450856343e+00,4.515172613446210015e+00,4.110468295985445053e+00,4.360709700789131560e+00,4.861991296561543940e+00,4.706729554102913937e+00,4.600182920442671630e+00,4.581146289238454905e+00
2.300011526592278255e+00,2.870866555686359511e+00,1.156221055423993782e+00,2.315580311920578449e+00,1.899464656228113224e+00,2.148445385094394755e+00,1.598707681428403138e+00,2.173363656799962573e+00
2.101486463299644836e+00,2.141286606425730987e+00,1.542153055367149195e+00,2.248483309305922884e+00,2.293863179380035699e+00,1.982264540878645231e+00,2.311231223223553677e+00,3.105536365686334399e+00
3.684878736567548607e+00,3.901615448373366490e+00,3.188017831970725080e+00,3.434240820536999195e+00,3.267783772304682088e+00,3.589368068052480432e+00,3.552735153672579305e+00,3.387228285216355772e+00
2.591687706663443613e+00,2.849497092819257560e+00,2.140603373890952010e+00,2.600747152642498339e+00,2.690750200931763647e+00,3.097270814141027451e+00,2.765914355406752012e+00,2.108023162736063494e+00
3.578323654225196160e-01,4.680235695527216744e-01,6.424192802926168566e-01,5.691160731352401525e-01,9.670956596020378049e-01,3.674756365303164518e-01,5.362279770075334406e-01,2.767824665634111003e-01
5.589528934773174695e-01,-9.307875084540162547e-02,8.456134935963907084e-01,5.648091290830404843e-01,7.432742235113832807e-01,5.195587456253123460e-01,3.632829463760579580e-01,-4.711768273139179675e-01
2.917149613161971189e+00,2.403495088101701427e+00,2.891601105723057064e+00,3.039012550893784859e+00,2.875208450717634090e+00,2.831454112365275666e+00,2.978544918312555190e+00,2.503704603727685107e+00
3.497620702278851468e+00,2.392979809836603078e+00,2.596321002539297318e+00,3.126968381293216304e+00,2.664274002031965516e+00,2.439215498759586431e+00,2.926932819956417742e+00,3.137573695469816126e+00
1.059239127007747472e+00,9.408104683954398029e-01,1.130905356666106698e+00,9.567765215127114198e-01,1.592519619523074859e+00,8.365958598600889973e-01,1.311786735854155728e+00,4.373535967253411871e-01
